measure,sex,age id,age group,disease id,disease,percent
Prevalence,Male,10,20-24 years,560,Alcohol use disorders,0.048161359
Prevalence,Male,11,25-29 years,560,Alcohol use disorders,0.056442431
Prevalence,Male,12,30-34 years,560,Alcohol use disorders,0.054882073
Prevalence,Male,13,35-39 years,560,Alcohol use disorders,0.049797685
Prevalence,Male,14,40-44 years,560,Alcohol use disorders,0.045021539
Prevalence,Male,15,45-49 years,560,Alcohol use disorders,0.042785812
Prevalence,Male,16,50-54 years,560,Alcohol use disorders,0.040181446
Prevalence,Male,17,55-59 years,560,Alcohol use disorders,0.035449311
Prevalence,Male,18,60-64 years,560,Alcohol use disorders,0.02992423
Prevalence,Male,19,65-69 years,560,Alcohol use disorders,0.023841799
Prevalence,Male,20,70-74 years,560,Alcohol use disorders,0.018368834
Prevalence,Male,21,75-79 years,560,Alcohol use disorders,0.016039446
Prevalence,Male,30,80-84 years,560,Alcohol use disorders,0.015352059
Prevalence,Male,31,85-89 years,560,Alcohol use disorders,0.017287329
Prevalence,Male,32,90-94 years,560,Alcohol use disorders,0.021368042
Prevalence,Male,235,95+ years,560,Alcohol use disorders,0.029472562
Prevalence,Female,1,0-6 days,562,Opioid use disorders,0
Prevalence,Female,2,7-27 days,562,Opioid use disorders,0
Prevalence,Female,3,1-5 months,562,Opioid use disorders,0
Prevalence,Female,4,6-11 months,562,Opioid use disorders,0
Prevalence,Female,5,12-23 months,562,Opioid use disorders,0
Prevalence,Female,6,2-4 years,562,Opioid use disorders,0
Prevalence,Female,7,5-9 years,562,Opioid use disorders,0
Prevalence,Female,8,10-14 years,562,Opioid use disorders,0
Prevalence,Female,9,15-19 years,562,Opioid use disorders,0.008219752
Prevalence,Female,10,20-24 years,562,Opioid use disorders,0.039569912
Prevalence,Female,11,25-29 years,562,Opioid use disorders,0.051958535
Prevalence,Female,12,30-34 years,562,Opioid use disorders,0.04518929
Prevalence,Female,13,35-39 years,562,Opioid use disorders,0.037925802
Prevalence,Female,14,40-44 years,562,Opioid use disorders,0.033345899
Prevalence,Female,15,45-49 years,562,Opioid use disorders,0.029784635
Prevalence,Female,16,50-54 years,562,Opioid use disorders,0.025620648
Prevalence,Female,17,55-59 years,562,Opioid use disorders,0.017381792
Prevalence,Female,18,60-64 years,562,Opioid use disorders,0.009253159
Prevalence,Female,19,65-69 years,562,Opioid use disorders,0.004681292
Prevalence,Female,20,70-74 years,562,Opioid use disorders,0.002494316
Prevalence,Female,21,75-79 years,562,Opioid use disorders,0.001742658
Prevalence,Female,30,80-84 years,562,Opioid use disorders,0.001613093
Prevalence,Female,31,85-89 years,562,Opioid use disorders,0.001603201
Prevalence,Female,32,90-94 years,562,Opioid use disorders,0.001585154
Prevalence,Female,235,95+ years,562,Opioid use disorders,0.001464055
Prevalence,Male,1,0-6 days,562,Opioid use disorders,0
Prevalence,Male,2,7-27 days,562,Opioid use disorders,0
Prevalence,Male,3,1-5 months,562,Opioid use disorders,0
Prevalence,Male,4,6-11 months,562,Opioid use disorders,0
Prevalence,Male,5,12-23 months,562,Opioid use disorders,0
Prevalence,Male,6,2-4 years,562,Opioid use disorders,0
Prevalence,Male,7,5-9 years,562,Opioid use disorders,0
Prevalence,Male,8,10-14 years,562,Opioid use disorders,0
Prevalence,Male,9,15-19 years,562,Opioid use disorders,0.010888
Prevalence,Male,10,20-24 years,562,Opioid use disorders,0.05086897
Prevalence,Male,11,25-29 years,562,Opioid use disorders,0.06445275
Prevalence,Male,12,30-34 years,562,Opioid use disorders,0.052761024
Prevalence,Male,13,35-39 years,562,Opioid use disorders,0.039760175
Prevalence,Male,14,40-44 years,562,Opioid use disorders,0.029913596
Prevalence,Male,15,45-49 years,562,Opioid use disorders,0.022740641
Prevalence,Male,16,50-54 years,562,Opioid use disorders,0.016983935
Prevalence,Male,17,55-59 years,562,Opioid use disorders,0.010640639
Prevalence,Male,18,60-64 years,562,Opioid use disorders,0.005538443
Prevalence,Male,19,65-69 years,562,Opioid use disorders,0.002617702
Prevalence,Male,20,70-74 years,562,Opioid use disorders,0.001210505
Prevalence,Male,21,75-79 years,562,Opioid use disorders,0.000776246
Prevalence,Male,30,80-84 years,562,Opioid use disorders,0.00072262
Prevalence,Male,31,85-89 years,562,Opioid use disorders,0.000687733
Prevalence,Male,32,90-94 years,562,Opioid use disorders,0.00061785
Prevalence,Male,235,95+ years,562,Opioid use disorders,0.000497343
Prevalence,Female,1,0-6 days,563,Cocaine use disorders,0
Prevalence,Female,2,7-27 days,563,Cocaine use disorders,0
Prevalence,Female,3,1-5 months,563,Cocaine use disorders,0
Prevalence,Female,4,6-11 months,563,Cocaine use disorders,0
Prevalence,Female,5,12-23 months,563,Cocaine use disorders,0
Prevalence,Female,6,2-4 years,563,Cocaine use disorders,0
Prevalence,Female,7,5-9 years,563,Cocaine use disorders,0
Prevalence,Female,8,10-14 years,563,Cocaine use disorders,0.000213064
Prevalence,Female,9,15-19 years,563,Cocaine use disorders,0.007710988
Prevalence,Female,10,20-24 years,563,Cocaine use disorders,0.009307512
Prevalence,Female,11,25-29 years,563,Cocaine use disorders,0.007986182
Prevalence,Female,12,30-34 years,563,Cocaine use disorders,0.00678736
Prevalence,Female,13,35-39 years,563,Cocaine use disorders,0.005710034
Prevalence,Female,14,40-44 years,563,Cocaine use disorders,0.004789019
Prevalence,Female,15,45-49 years,563,Cocaine use disorders,0.003872333
Prevalence,Female,16,50-54 years,563,Cocaine use disorders,0.002984089
Prevalence,Female,17,55-59 years,563,Cocaine use disorders,0.002103135
Prevalence,Female,18,60-64 years,563,Cocaine use disorders,0.001396154
Prevalence,Female,19,65-69 years,563,Cocaine use disorders,0.000988936
Prevalence,Female,20,70-74 years,563,Cocaine use disorders,0.000760858
Prevalence,Female,21,75-79 years,563,Cocaine use disorders,0.000642109
Prevalence,Female,30,80-84 years,563,Cocaine use disorders,0.000588075
Prevalence,Female,31,85-89 years,563,Cocaine use disorders,0.000551258
Prevalence,Female,32,90-94 years,563,Cocaine use disorders,0.000522214
Prevalence,Female,235,95+ years,563,Cocaine use disorders,0.000499161
Prevalence,Male,1,0-6 days,563,Cocaine use disorders,0
Prevalence,Male,2,7-27 days,563,Cocaine use disorders,0
Prevalence,Male,3,1-5 months,563,Cocaine use disorders,0
Prevalence,Male,4,6-11 months,563,Cocaine use disorders,0
Prevalence,Male,5,12-23 months,563,Cocaine use disorders,0
Prevalence,Male,6,2-4 years,563,Cocaine use disorders,0
Prevalence,Male,7,5-9 years,563,Cocaine use disorders,0
Prevalence,Male,8,10-14 years,563,Cocaine use disorders,0.000404805
Prevalence,Male,9,15-19 years,563,Cocaine use disorders,0.014322
Prevalence,Male,10,20-24 years,563,Cocaine use disorders,0.016721469
Prevalence,Male,11,25-29 years,563,Cocaine use disorders,0.014049064
Prevalence,Male,12,30-34 years,563,Cocaine use disorders,0.011846248
Prevalence,Male,13,35-39 years,563,Cocaine use disorders,0.009803781
Prevalence,Male,14,40-44 years,563,Cocaine use disorders,0.007990031
Prevalence,Male,15,45-49 years,563,Cocaine use disorders,0.006376356
Prevalence,Male,16,50-54 years,563,Cocaine use disorders,0.004905958
Prevalence,Male,17,55-59 years,563,Cocaine use disorders,0.003381669
Prevalence,Male,18,60-64 years,563,Cocaine use disorders,0.002140404
Prevalence,Male,19,65-69 years,563,Cocaine use disorders,0.001440167
Prevalence,Male,20,70-74 years,563,Cocaine use disorders,0.001060415
Prevalence,Male,21,75-79 years,563,Cocaine use disorders,0.00086689
Prevalence,Male,30,80-84 years,563,Cocaine use disorders,0.000775496
Prevalence,Male,31,85-89 years,563,Cocaine use disorders,0.000709994
Prevalence,Male,32,90-94 years,563,Cocaine use disorders,0.000654848
Prevalence,Male,235,95+ years,563,Cocaine use disorders,0.000604951
Prevalence,Female,1,0-6 days,564,Amphetamine use disorders,0
Prevalence,Female,2,7-27 days,564,Amphetamine use disorders,0
Prevalence,Female,3,1-5 months,564,Amphetamine use disorders,0
Prevalence,Female,4,6-11 months,564,Amphetamine use disorders,0
Prevalence,Female,5,12-23 months,564,Amphetamine use disorders,0
Prevalence,Female,6,2-4 years,564,Amphetamine use disorders,0
Prevalence,Female,7,5-9 years,564,Amphetamine use disorders,0
Prevalence,Female,8,10-14 years,564,Amphetamine use disorders,0
Prevalence,Female,9,15-19 years,564,Amphetamine use disorders,0.002879001
Prevalence,Female,10,20-24 years,564,Amphetamine use disorders,0.013379886
Prevalence,Female,11,25-29 years,564,Amphetamine use disorders,0.013141898
Prevalence,Female,12,30-34 years,564,Amphetamine use disorders,0.006404877
Prevalence,Female,13,35-39 years,564,Amphetamine use disorders,0.003041964
Prevalence,Female,14,40-44 years,564,Amphetamine use disorders,0.001606938
Prevalence,Female,15,45-49 years,564,Amphetamine use disorders,0.001073491
Prevalence,Female,16,50-54 years,564,Amphetamine use disorders,0.00086749
Prevalence,Female,17,55-59 years,564,Amphetamine use disorders,0.000625894
Prevalence,Female,18,60-64 years,564,Amphetamine use disorders,0.000379627
Prevalence,Female,19,65-69 years,564,Amphetamine use disorders,0.000221447
Prevalence,Female,20,70-74 years,564,Amphetamine use disorders,0.000128971
Prevalence,Female,21,75-79 years,564,Amphetamine use disorders,7.30E-05
Prevalence,Female,30,80-84 years,564,Amphetamine use disorders,4.62E-05
Prevalence,Female,31,85-89 years,564,Amphetamine use disorders,5.99E-05
Prevalence,Female,32,90-94 years,564,Amphetamine use disorders,9.08E-05
Prevalence,Female,235,95+ years,564,Amphetamine use disorders,0.000129612
Prevalence,Male,1,0-6 days,564,Amphetamine use disorders,0
Prevalence,Male,2,7-27 days,564,Amphetamine use disorders,0
Prevalence,Male,3,1-5 months,564,Amphetamine use disorders,0
Prevalence,Male,4,6-11 months,564,Amphetamine use disorders,0
Prevalence,Male,5,12-23 months,564,Amphetamine use disorders,0
Prevalence,Male,6,2-4 years,564,Amphetamine use disorders,0
Prevalence,Male,7,5-9 years,564,Amphetamine use disorders,0
Prevalence,Male,8,10-14 years,564,Amphetamine use disorders,0
Prevalence,Male,9,15-19 years,564,Amphetamine use disorders,0.003604546
Prevalence,Male,10,20-24 years,564,Amphetamine use disorders,0.016471673
Prevalence,Male,11,25-29 years,564,Amphetamine use disorders,0.016345465
Prevalence,Male,12,30-34 years,564,Amphetamine use disorders,0.008379978
Prevalence,Male,13,35-39 years,564,Amphetamine use disorders,0.004019057
Prevalence,Male,14,40-44 years,564,Amphetamine use disorders,0.001896871
Prevalence,Male,15,45-49 years,564,Amphetamine use disorders,0.001156351
Prevalence,Male,16,50-54 years,564,Amphetamine use disorders,0.000898008
Prevalence,Male,17,55-59 years,564,Amphetamine use disorders,0.000632911
Prevalence,Male,18,60-64 years,564,Amphetamine use disorders,0.000385932
Prevalence,Male,19,65-69 years,564,Amphetamine use disorders,0.000243925
Prevalence,Male,20,70-74 years,564,Amphetamine use disorders,0.000154339
Prevalence,Male,21,75-79 years,564,Amphetamine use disorders,9.78E-05
Prevalence,Male,30,80-84 years,564,Amphetamine use disorders,7.35E-05
Prevalence,Male,31,85-89 years,564,Amphetamine use disorders,0.000108262
Prevalence,Male,32,90-94 years,564,Amphetamine use disorders,0.000168713
Prevalence,Male,235,95+ years,564,Amphetamine use disorders,0.000240564
Prevalence,Female,1,0-6 days,565,Cannabis use disorders,0
Prevalence,Female,2,7-27 days,565,Cannabis use disorders,0
Prevalence,Female,3,1-5 months,565,Cannabis use disorders,0
Prevalence,Female,4,6-11 months,565,Cannabis use disorders,0
Prevalence,Female,5,12-23 months,565,Cannabis use disorders,0
Prevalence,Female,6,2-4 years,565,Cannabis use disorders,0
Prevalence,Female,7,5-9 years,565,Cannabis use disorders,0
Prevalence,Female,8,10-14 years,565,Cannabis use disorders,0.002818383
Prevalence,Female,9,15-19 years,565,Cannabis use disorders,0.028073047
Prevalence,Female,10,20-24 years,565,Cannabis use disorders,0.02560451
Prevalence,Female,11,25-29 years,565,Cannabis use disorders,0.01446079
Prevalence,Female,12,30-34 years,565,Cannabis use disorders,0.008639012
Prevalence,Female,13,35-39 years,565,Cannabis use disorders,0.006182499
Prevalence,Female,14,40-44 years,565,Cannabis use disorders,0.004825276
Prevalence,Female,15,45-49 years,565,Cannabis use disorders,0.003617889
Prevalence,Female,16,50-54 years,565,Cannabis use disorders,0.002896643
Prevalence,Female,17,55-59 years,565,Cannabis use disorders,0.002143575
Prevalence,Female,18,60-64 years,565,Cannabis use disorders,0.001403041
Prevalence,Female,19,65-69 years,565,Cannabis use disorders,0.000926691
Prevalence,Female,20,70-74 years,565,Cannabis use disorders,0.000599127
Prevalence,Female,21,75-79 years,565,Cannabis use disorders,0.00040088
Prevalence,Female,30,80-84 years,565,Cannabis use disorders,0.000279578
Prevalence,Female,31,85-89 years,565,Cannabis use disorders,0.000198252
Prevalence,Female,32,90-94 years,565,Cannabis use disorders,0.000139085
Prevalence,Female,235,95+ years,565,Cannabis use disorders,8.74E-05
Prevalence,Male,1,0-6 days,565,Cannabis use disorders,0
Prevalence,Male,2,7-27 days,565,Cannabis use disorders,0
Prevalence,Male,3,1-5 months,565,Cannabis use disorders,0
Prevalence,Male,4,6-11 months,565,Cannabis use disorders,0
Prevalence,Male,5,12-23 months,565,Cannabis use disorders,0
Prevalence,Male,6,2-4 years,565,Cannabis use disorders,0
Prevalence,Male,7,5-9 years,565,Cannabis use disorders,0
Prevalence,Male,8,10-14 years,565,Cannabis use disorders,0.003933153
Prevalence,Male,9,15-19 years,565,Cannabis use disorders,0.041071388
Prevalence,Male,10,20-24 years,565,Cannabis use disorders,0.043182732
Prevalence,Male,11,25-29 years,565,Cannabis use disorders,0.026031293
Prevalence,Male,12,30-34 years,565,Cannabis use disorders,0.016183524
Prevalence,Male,13,35-39 years,565,Cannabis use disorders,0.01148821
Prevalence,Male,14,40-44 years,565,Cannabis use disorders,0.00838008
Prevalence,Male,15,45-49 years,565,Cannabis use disorders,0.006353232
Prevalence,Male,16,50-54 years,565,Cannabis use disorders,0.00496284
Prevalence,Male,17,55-59 years,565,Cannabis use disorders,0.003623845
Prevalence,Male,18,60-64 years,565,Cannabis use disorders,0.002427131
Prevalence,Male,19,65-69 years,565,Cannabis use disorders,0.001709934
Prevalence,Male,20,70-74 years,565,Cannabis use disorders,0.00124447
Prevalence,Male,21,75-79 years,565,Cannabis use disorders,0.000925133
Prevalence,Male,30,80-84 years,565,Cannabis use disorders,0.000699214
Prevalence,Male,31,85-89 years,565,Cannabis use disorders,0.000535289
Prevalence,Male,32,90-94 years,565,Cannabis use disorders,0.000404763
Prevalence,Male,235,95+ years,565,Cannabis use disorders,0.0002731
Prevalence,Female,1,0-6 days,566,Other drug use disorders,0
Prevalence,Female,2,7-27 days,566,Other drug use disorders,0
Prevalence,Female,3,1-5 months,566,Other drug use disorders,0
Prevalence,Female,4,6-11 months,566,Other drug use disorders,0
Prevalence,Female,5,12-23 months,566,Other drug use disorders,0
Prevalence,Female,6,2-4 years,566,Other drug use disorders,0
Prevalence,Female,7,5-9 years,566,Other drug use disorders,0
Prevalence,Female,8,10-14 years,566,Other drug use disorders,1.27E-07
Prevalence,Female,9,15-19 years,566,Other drug use disorders,5.67E-05
Prevalence,Female,10,20-24 years,566,Other drug use disorders,0.000447908
Prevalence,Female,11,25-29 years,566,Other drug use disorders,0.001199805
Prevalence,Female,12,30-34 years,566,Other drug use disorders,0.001916317
Prevalence,Female,13,35-39 years,566,Other drug use disorders,0.002388088
Prevalence,Female,14,40-44 years,566,Other drug use disorders,0.002722252
Prevalence,Female,15,45-49 years,566,Other drug use disorders,0.002618049
Prevalence,Female,16,50-54 years,566,Other drug use disorders,0.002188625
Prevalence,Female,17,55-59 years,566,Other drug use disorders,0.001126874
Prevalence,Female,18,60-64 years,566,Other drug use disorders,0.000247614
Prevalence,Female,19,65-69 years,566,Other drug use disorders,9.69E-05
Prevalence,Female,20,70-74 years,566,Other drug use disorders,6.46E-05
Prevalence,Female,21,75-79 years,566,Other drug use disorders,4.83E-05
Prevalence,Female,30,80-84 years,566,Other drug use disorders,4.28E-05
Prevalence,Female,31,85-89 years,566,Other drug use disorders,4.57E-05
Prevalence,Female,32,90-94 years,566,Other drug use disorders,4.93E-05
Prevalence,Female,235,95+ years,566,Other drug use disorders,5.39E-05
Prevalence,Male,1,0-6 days,566,Other drug use disorders,0
Prevalence,Male,2,7-27 days,566,Other drug use disorders,0
Prevalence,Male,3,1-5 months,566,Other drug use disorders,0
Prevalence,Male,4,6-11 months,566,Other drug use disorders,0
Prevalence,Male,5,12-23 months,566,Other drug use disorders,0
Prevalence,Male,6,2-4 years,566,Other drug use disorders,0
Prevalence,Male,7,5-9 years,566,Other drug use disorders,0
Prevalence,Male,8,10-14 years,566,Other drug use disorders,1.49E-07
Prevalence,Male,9,15-19 years,566,Other drug use disorders,7.11E-05
Prevalence,Male,10,20-24 years,566,Other drug use disorders,0.000498586
Prevalence,Male,11,25-29 years,566,Other drug use disorders,0.001199329
Prevalence,Male,12,30-34 years,566,Other drug use disorders,0.001675361
Prevalence,Male,13,35-39 years,566,Other drug use disorders,0.00176176
Prevalence,Male,14,40-44 years,566,Other drug use disorders,0.001789184
Prevalence,Male,15,45-49 years,566,Other drug use disorders,0.001632823
Prevalence,Male,16,50-54 years,566,Other drug use disorders,0.001321135
Prevalence,Male,17,55-59 years,566,Other drug use disorders,0.000712904
Prevalence,Male,18,60-64 years,566,Other drug use disorders,0.000183597
Prevalence,Male,19,65-69 years,566,Other drug use disorders,7.52E-05
Prevalence,Male,20,70-74 years,566,Other drug use disorders,4.98E-05
Prevalence,Male,21,75-79 years,566,Other drug use disorders,3.71E-05
Prevalence,Male,30,80-84 years,566,Other drug use disorders,3.31E-05
Prevalence,Male,31,85-89 years,566,Other drug use disorders,3.59E-05
Prevalence,Male,32,90-94 years,566,Other drug use disorders,3.96E-05
Prevalence,Male,235,95+ years,566,Other drug use disorders,4.43E-05
Prevalence,Female,1,0-6 days,568,Major depressive disorder,0
Prevalence,Female,2,7-27 days,568,Major depressive disorder,0
Prevalence,Female,3,1-5 months,568,Major depressive disorder,0
